"Max Sheldon","UC Santa Barbara",BW,6,0.7,48.8,32.5,37.5,37.5,0,12.8,0,40.7,0,0,0,0,0,0,1,4,0.25,0,0,0,Sr,5-11,99,-0.218387,48.2831,4.4,2025,75395,"Santa Barbara, CA",0.2,0.50017504,0,0,0,0,,,0,0,,,110.062,118.818,0.0682123,1.20904,-25.2763,-17.0794,-8.19687,-27.2825,1.6571,-17.2029,-10.0796,0.0000,0.1429,0.1429,0.1429,0.0000,0.0000,0.4286,"Wing G",26.8851
"Samuel Ariyibi","Utah Tech",WAC,28,52.5,99.3,21.8,50.6,54.5,8.6,19,15.3,22.5,59,89,0.663,66,132,0.5,12,34,0.353,6.9,2.7,53.6,Jr,6-8,19,1.06531,102.982,5.3,2025,75396,"Lagos, Nigeria",,0.84212669,45,80,21,52,0.5625,0.4038,4,5,0.8000,,105.212,107.262,1.9783,141.811,1.89442,-1.25238,3.14679,0.0855011,23.1655,-1.27822,1.36372,1.8276,3.7586,5.5862,1.6552,1.0345,1.5172,8.2759,PF/C,3.03694
"Trey Alfonso","Southern Miss",SB,12,2.1,115.9,16.3,50,61.22,16.6,8.1,19.6,26,3,4,0.75,0,0,0,1,3,0.333,0,4.3,133.3,Sr,6-1,14,0.168327,111.746,6,2025,75399,"Chalmette, LA",,2.00065030,0,0,0,0,,,0,0,,,105.092,105.577,0.200783,5.23712,4.5216,4.1806,0.341,1.00006,2.4154,-0.137042,1.1371,0.3846,0.2308,0.6154,0.3077,0.1538,0.0000,0.6154,"Pure PG",6.41627
"Nate Santos",Dayton,A10,33,82.9,110.6,21.1,53.4,56.97,3.6,16.6,9,13.2,96,130,0.738,88,190,0.463,68,166,0.41,0.4,0.7,36.5,Sr,6-7,2,2.96538,115.559,3,2025,75401,"Geneva, IL",54.0,1.00000000,69,137,19,53,0.5036,0.3585,8,10,0.8000,,109.594,107.219,2.82511,165.902,0.0291331,1.63981,-1.61068,0.807992,33.3088,2.05527,-1.24727,0.9412,4.6471,5.5882,1.5588,0.4118,0.1176,14.2647,"Wing F",9.05887
"Vasilije Vucinic","Weber St.",BSky,29,39.8,109.7,20.4,63.5,63.55,9.1,16.6,9.4,21.5,37,61,0.607,73,113,0.646,0,2,0,3.1,0.7,53,Sr,6-11,13,1.09408,108.294,4.8,2025,75403,"Bijelo Polje, Montenegro",,0.62169173,61,89,12,24,0.6854,0.5000,6,7,0.8571,,113.183,113.266,1.09357,78.5023,-2.95059,-1.91116,-1.03943,-2.26619,16.8937,-0.88495,-1.38124,1.3750,2.2188,3.5938,0.7188,0.2500,0.4688,6.0312,C,0.243021
"Chika Nduka","Montana St.",BSky,26,19.3,113.5,12.1,54.8,54.45,5.6,7.6,18.2,18,7,14,0.5,17,29,0.586,0,2,0,2.1,1.9,45.2,Sr,6-5,23,0.32608,99.6111,6,2025,75405,"Seattle, WA",,3.11131101,16,20,1,9,0.8000,0.1111,0,0,,,108.336,108.813,0.761668,37.785,-1.32053,-1.67765,0.357114,-2.07643,9.6926,-3.4998,1.42337,0.4074,0.5926,1.0000,1.0370,0.3333,0.1852,1.5926,"Combo G",0.485747
"Malik Thomas","San Francisco",WCC,33,77.5,115.1,28.5,52,59,2.1,12,14.6,12.8,189,222,0.851,135,284,0.475,69,175,0.394,0.2,2.9,48.4,Sr,6-5,1,4.32837,128.833,3.3,2025,75409,"Fontana, CA",84.4,1.05799737,83,155,52,129,0.5355,0.4031,5,6,0.8333,,100.45,97.4286,3.80709,195.698,4.4914,3.57137,0.920026,6.56843,31.7706,4.58214,1.98629,0.5882,3.2941,3.8824,2.1471,1.6176,0.0588,19.8824,"Combo G",9.52415
"Kobe Johnson",UCLA,B10,34,72.5,116,16.1,55.5,57.53,7.5,18.4,17.8,19.1,38,54,0.704,59,104,0.567,38,105,0.362,1.3,3.4,25.8,Sr,6-6,0,2.5496,115.118,3.9,2025,75410,"Milwaukee, WI",60.4,2.00000000,40,63,19,41,0.6349,0.4634,1,1,1.0000,,95.7809,89.8939,4.21448,204.119,9.46849,4.27393,5.19457,7.23142,28.9971,2.72379,4.50763,1.7941,4.1471,5.9412,2.9412,1.6176,0.2647,7.9412,"Wing G",6.43013
"Harrison Hornery",USC,B10,8,2.1,135.4,14,75,67.04,4.4,28.8,6.2,0,0,2,0,0,0,0,4,8,0.5,3.9,3.9,25,Sr,6-10,30,0.503181,129.104,8.1,2025,75411,"Toowoomba, Australia",63.2,1.00000000,0,0,0,0,,,0,0,,,96.544,89.3301,0.543163,7.7322,9.86304,6.24919,3.61385,11.7405,3.6875,6.01926,5.72127,0.1250,0.8750,1.0000,0.1250,0.2500,0.1250,1.5000,"Stretch 4",15.6382
"Zane Butler","Arkansas St.",SB,11,1.8,113.4,15.7,50,50.36,4,4.1,19.9,14.3,1,2,0.5,0,1,0,2,5,0.4,0,2.2,33.3,Sr,5-11,7,0.101136,102.401,1.6,2025,75421,"Paragould, AR",,1.99940002,0,1,0,0,0.0000,,0,0,,,105.496,109.78,0.176271,3.6475,-0.81537,1.13715,-1.95252,-1.95864,3.4917,-0.664737,-1.2939,0.0833,0.1667,0.2500,0.3333,0.1667,0.0000,0.8333,"Pure PG",11.1768
"Isaiah Caldwell",Army,Pat,28,44.5,82.6,10,35.4,37.24,1.9,13.6,6.2,12.6,10,19,0.526,21,54,0.389,7,35,0.2,0.8,2.2,21.3,Sr,6-4,0,-1.49633,67.8561,2.1,2025,75424,"Columbia, SC",,1.41168173,16,37,5,17,0.4324,0.2941,3,4,0.7500,,110.522,114.655,1.16881,97.0473,-5.64016,-5.25395,-0.386205,-5.72213,19.9000,-5.27404,-0.448081,0.3333,2.2667,2.6000,0.8000,0.8333,0.1333,2.6333,"Wing G",3.66106
"Bent Leuchten","UC Irvine",BW,38,66.4,124.5,25.5,56.7,64.49,11.3,25.2,12.5,13.2,206,252,0.817,160,288,0.556,18,42,0.429,5.1,1.1,76.4,Sr,7-0,15,3.91008,132.229,2.6,2025,75426,"Karlsfeld, Germany",,1.01663963,129,205,31,83,0.6293,0.3735,5,5,1.0000,,90.485,90.5041,3.80189,243.833,7.13241,2.95099,4.18141,8.58161,26.7949,5.70292,2.87869,2.4872,6.5897,9.0769,1.5641,0.5128,1.2821,15.3590,PF/C,2.35676
"Trey Edmonds",Minnesota,B10,23,15.4,89.6,20.1,52.2,48.64,9.9,22.9,4,18.4,12,33,0.364,24,46,0.522,0,0,0,2.8,0.6,71.7,Sr,6-10,5,0.107103,93.3788,5,2025,75428,"Aurora, CO",,0.33333330,19,33,5,13,0.5758,0.3846,4,7,0.5714,,106.344,101.417,0.90339,34.2744,-5.85245,-4.86575,-0.986697,-5.55271,8.7609,-4.19102,-1.36169,0.7391,1.6522,2.3913,0.1739,0.0870,0.2174,2.6087,C,0
"Griff Lamb",Army,Pat,2,0.1,0,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Sr,6-8,5,-0.124613,0,0,2025,75429,"Holbrook, AZ",,0.00000000,0,1,0,0,0.0000,,0,0,,,121.066,125.119,0.00924371,0.0737934,-28.0309,-19.6644,-8.36652,-51.861,0.4000,-30.3553,-21.5056,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,PF/C,0
"JT Dougherty",Army,Pat,7,2.1,132.3,12.9,50,57.55,4.1,17.5,6.5,0,2,2,1,0,1,0,2,5,0.4,4.3,0,33.3,Sr,6-9,33,0.370516,117.565,3,2025,75434,"River Falls, WI",,0.87500001,0,0,0,1,,0.0000,0,0,,,112.033,110.861,0.278934,4.31042,-2.82424,-0.704552,-2.11968,0.531038,3.5000,2.33177,-1.80073,0.3750,0.5000,0.8750,0.1250,0.0000,0.1250,1.2500,PF/C,11.0828
"Keller Boothby","William & Mary",CAA,30,66.9,119.7,11.6,59.9,60.87,3.9,10.3,6.4,10.9,13,17,0.765,23,34,0.676,53,137,0.387,0.3,1.5,9.9,Sr,6-7,24,1.32068,104.002,2.4,2025,75435,"Plano, TX",,1.88888889,19,25,4,9,0.7600,0.4444,0,0,,,113.602,115.576,1.50461,124.51,0.260532,1.24942,-0.988891,-0.790196,25.9813,0.497309,-1.2875,0.8750,2.2812,3.1562,1.0625,0.6875,0.0938,6.9688,"Wing G",9.61173
"Evan Williams","Prairie View A&M",SWAC,8,4.1,58.1,6,0,16.95,4.4,2.6,6.3,37.1,1,2,0.5,0,0,0,0,2,0,2,2.2,100,Sr,6-7,0,-0.983039,44.722,8,2025,75436,"Murphy, TX",,0.66666670,0,0,0,0,,,0,0,,,118.24,119.959,0.257883,7.07225,-7.59081,-6.01853,-1.57228,-11.1719,8.1556,-9.01861,-2.15334,0.2222,0.3333,0.5556,0.2222,0.2222,0.1111,0.3333,"Pure PG",2.2113
"Hubertas Pivorius","Northern Kentucky",Horz,29,27.5,99.6,12.6,48.7,48.73,4.6,2.2,5.8,16.5,1,2,0.5,4,10,0.4,22,66,0.333,0,1.2,2.6,Sr,6-2,34,-0.0946011,87.4614,0.5,2025,75439,"Vilnius, Lithuania",,1.00000000,1,2,3,8,0.5000,0.3750,0,0,,,114.916,115.842,0.650494,39.5088,-5.01344,-1.75386,-3.25958,-3.30367,12.5742,-1.34517,-1.9585,0.5161,0.2581,0.7742,0.3871,0.2903,0.0000,2.9032,"Combo G",11.3995
"Zach Bloch","Northern Colorado",BSky,32,65,114.2,10.6,50,53.25,0.8,7.3,5.9,5.8,29,37,0.784,7,17,0.412,48,141,0.34,0.6,1.5,23.4,Sr,6-2,11,0.665057,97.1537,3.2,2025,75444,"Lawrence, KS",,3.90024515,4,10,3,7,0.4000,0.4286,0,0,,,110.305,111.455,1.8329,126.846,0.728094,1.26978,-0.541686,-1.39678,25.8857,-1.22345,-0.173334,0.1429,1.5714,1.7143,1.1143,0.7143,0.1429,6.2000,"Combo G",9.72075
"Sam Vinson","Northern Kentucky",Horz,31,82.5,103.2,20.6,41.3,47.27,3.5,13.6,24.7,15.4,91,128,0.711,87,195,0.446,20,88,0.227,1.4,2.9,45.2,Sr,6-5,2,1.39034,101.928,2.7,2025,75445,"Fort Thomas, KY",,2.38603182,49,97,38,98,0.5052,0.3878,0,0,,,105.7,106.492,2.89393,189.003,0.111792,-0.366289,0.478081,0.0331675,33.1906,-0.97704,1.01021,1.0000,3.6562,4.6562,4.2500,1.6875,0.3750,10.6875,"Scoring PG",5.06643
"Zach Hicks","Penn St.",B10,31,79.3,128.2,14.7,62.3,64.92,3.1,15,11,10.9,56,70,0.8,41,65,0.631,74,179,0.413,1.8,1.9,28.7,Sr,6-8,24,3.66989,123.112,2.4,2025,75457,"Camden, NJ",44.6,2.21434905,30,44,11,21,0.6818,0.5238,2,2,1.0000,,104.494,99.8353,3.51702,177.324,7.16003,5.01719,2.14284,6.75005,31.7290,4.74509,2.00495,0.8065,4.0968,4.9032,2.0000,1.0645,0.5161,11.6129,"Wing F",10.1998
"Abdou Samb",Towson,CAA,31,18.6,110,13,50,53.83,12.2,7.7,6.1,22.1,7,8,0.875,19,38,0.5,0,0,0,4,1.3,21.1,Jr,6-8,12,0.21251,97.762,6.3,2025,75461,"Upper Marlboro, MD",48.4,0.90895867,14,25,5,13,0.5600,0.3846,1,1,1.0000,,107.109,108.354,0.623593,36.3753,-0.543835,-1.68085,1.13702,-2.86555,8.0438,-3.4689,0.603355,0.9062,0.6250,1.5312,0.3125,0.1562,0.3125,1.5312,C,0
"Ben Knostman",Lehigh,Pat,26,45.2,100.9,14.8,52.5,52.51,3.6,10.8,24.9,25.4,10,20,0.5,21,38,0.553,14,42,0.333,0.2,2.6,25,Sr,6-5,2,0.0823399,90.9993,4.9,2025,75464,"Dayton, OH",,2.31431999,17,29,4,9,0.5862,0.4444,0,0,,,107.417,111.614,1.36079,86.3577,-2.45946,-1.74578,-0.713684,-3.81894,20.0393,-4.05377,0.234826,0.6786,1.9643,2.6429,2.8929,0.8571,0.0714,4.0714,"Scoring PG",4.92711
"AJ Burgin","Idaho St.",BSky,27,38.5,105.2,20.5,46.1,47.92,3.2,14.9,9.2,13.5,12,13,0.923,12,40,0.3,43,126,0.341,0,1.3,7.8,Sr,6-4,13,0.736201,103.55,4.6,2025,75465,"San Diego, CA",,1.61899995,6,19,6,21,0.3158,0.2857,0,0,,,109.986,111.369,1.09114,64.5325,-4.66105,-0.990157,-3.67089,-3.25325,15.9433,-1.16779,-2.08546,0.5333,1.8667,2.4000,1.1333,0.4000,0.0000,6.4000,"Wing G",18.3479
"Pablo Tamba","UC Davis",BW,30,69.2,101.9,21.3,58.5,60.63,6,16.2,9.9,23.4,75,114,0.658,123,205,0.6,3,13,0.231,3,2.5,52.3,Sr,6-7,8,1.1727,101.984,3.8,2025,75466,"Malaga, Spain",,0.47948447,112,170,11,35,0.6588,0.3143,10,11,0.9091,,101.696,102.178,2.84435,165.192,-0.539656,-2.5652,2.02554,-0.238385,27.6000,-1.38951,1.15113,1.5312,3.7188,5.2500,1.0938,1.1562,0.7500,11.2812,"Wing G",0.913645
"Trey Hicks",Longwood,BSth,23,15.8,127.3,15.5,50,57.96,10.9,15.1,3.1,6,21,26,0.808,21,42,0.5,0,0,0,6.1,0.6,61.9,Sr,6-8,11,0.722199,115.894,4.8,2025,75467,"Louisville, KY",,1.00000000,18,34,3,8,0.5294,0.3750,1,1,1.0000,,109.042,109.189,0.624707,31.7191,-1.32933,-0.970555,-0.35877,-1.54746,7.9462,-0.20844,-1.33903,0.7308,1.0000,1.7308,0.2308,0.0769,0.3462,3.2308,C,0
"Cli'ron Hornbeak","Kent St.",MAC,34,49.9,111.4,18.5,60.5,61.89,11.7,21.4,3.9,21.6,39,58,0.672,104,169,0.615,0,3,0,7.8,1.2,33.7,Sr,6-9,42,1.23421,107.589,5.7,2025,75468,"Toledo, OH",,0.31916360,89,132,15,37,0.6742,0.4054,29,29,1.0000,,97.8692,97.9203,2.34636,141.162,2.51431,-1.53209,4.0464,1.05262,20.3806,-1.13537,2.18799,2.2222,3.6944,5.9167,0.4167,0.4167,1.1944,7.6111,C,0.260739
"Keith Higgins Jr.",Lehigh,Pat,10,29.5,104.7,25.2,54.9,56.75,1.8,14.4,6.9,10.7,28,43,0.651,32,69,0.464,27,63,0.429,1.7,1.8,32.6,Sr,6-4,13,2.53521,111.994,2.3,2025,75469,"West Hills, CA",,1.13336000,12,18,20,51,0.6667,0.3922,2,2,1.0000,,107.353,108.189,2.69225,56.4951,-2.34203,-0.10575,-2.23628,2.56171,32.8750,3.52751,-0.965797,0.4167,4.5833,5.0000,1.4167,0.9167,0.5833,17.9167,"Wing G",11.324
"Jaylani Darden","Norfolk St.",MEAC,30,57.8,103.9,16.7,49.7,53.31,5.6,16.4,16.8,22.8,34,44,0.773,58,113,0.513,15,49,0.306,1,3.4,27.2,Sr,6-5,11,0.548273,96.1922,4.3,2025,75470,"Norfolk, VA",,1.61991812,44,78,14,35,0.5641,0.4000,1,1,1.0000,,101.635,104.534,2.32933,156.128,1.72783,-0.0306508,1.75848,0.380729,24.6727,-1.31622,1.69695,1.0606,3.6970,4.7576,2.4545,1.3939,0.2121,6.6061,"Wing G",3.87774
"Tyler Whitney-Sidney",Lehigh,Pat,28,75.9,104.9,24.4,52.5,55.79,1.7,11.4,14.5,13.2,75,103,0.728,114,214,0.533,31,92,0.337,0,1.3,33.7,Sr,6-2,22,1.84056,107.258,2.4,2025,75471,"Somerville, MA",,1.24999998,85,155,29,59,0.5484,0.4915,1,1,1.0000,,110.475,114.937,1.77359,125.079,-3.3143,-0.597681,-2.71662,-2.21221,30.2433,-0.0264338,-2.18578,0.4000,2.7667,3.1667,2.0000,0.6667,0.0000,14.2333,"Combo G",6.42729
"Tamar Bates",Missouri,SEC,34,64.7,124.3,20.4,59.3,64.3,3.2,8.8,7.5,13.9,87,92,0.946,104,176,0.591,52,131,0.397,0.6,2.9,30,Sr,6-5,2,3.71291,131.117,2.7,2025,75473,"Kansas City, KS",94.4,0.77273778,79,107,25,69,0.7383,0.3623,21,24,0.8750,,107.513,101.631,2.70787,145.772,6.27791,5.53446,0.743456,6.93921,25.9794,5.60779,1.33143,0.6765,1.9412,2.6176,1.0000,1.2941,0.1471,13.2647,"Wing G",8.46262
"Logan Duncomb",Winthrop,BSth,24,15.3,106,19.7,54.2,57.83,13.1,21.4,2.8,21.2,20,30,0.667,26,48,0.542,0,0,0,6.1,2.3,62.5,Jr,6-10,51,0.345015,102.389,7.3,2025,75474,"Cincinnati, OH",85.8,0.20000000,19,33,7,15,0.5758,0.4667,4,4,1.0000,,101.23,102.155,0.810549,45.7983,-1.1875,-2.74342,1.55591,-1.13027,8.0083,-2.39504,1.26477,0.9583,1.5833,2.5417,0.1250,0.3333,0.4583,3.0000,C,0
"Malcolm Chimezie","Boston University",Pat,31,52.7,104.1,22.2,56,54.65,10.5,19.4,9.2,17,32,72,0.444,112,198,0.566,0,2,0,4.8,0.8,36,Sr,6-8,3,0.973764,103.096,3.7,2025,75476,"Yonkers, NY",37.0,0.59519999,90,149,22,49,0.6040,0.4490,13,14,0.9286,,105.239,110.206,1.57753,113.63,-2.90235,-2.70204,-0.20031,-2.50356,21.1531,-1.2406,-1.26297,1.8438,3.1250,4.9688,0.7812,0.2812,0.7812,8.2812,C,0.188817
"Curt Hopf",Bellarmine,ASun,29,50.6,101.4,15.2,45.2,46.64,10.7,16.2,7,13.2,21,40,0.525,40,69,0.58,8,46,0.174,1.6,1.8,34.8,Sr,6-8,42,0.150571,91.9246,4.7,2025,75477,"Montgomery, IN",,1.23811633,38,62,2,7,0.6129,0.2857,5,5,1.0000,,119.799,122.157,0.67531,95.8781,-4.12689,-1.45768,-2.66921,-6.21342,20.1194,-3.08955,-3.12386,1.6774,2.6452,4.3226,0.8387,0.5806,0.2903,4.0968,"Stretch 4",4.61661
"Ben Johnson",Bellarmine,ASun,16,42.9,87.1,22.5,45.1,47.3,0.5,8.8,12.6,17.4,18,23,0.783,33,73,0.452,30,100,0.3,0.3,1.3,13.3,Jr,6-3,33,-0.18835,88.0471,1.9,2025,75478,"Lexington, KY",,1.08104689,22,33,11,40,0.6667,0.2750,0,0,,,124.27,127.402,0.47597,64.898,-8.60509,-3.2214,-5.38369,-8.59609,30.2167,-3.32007,-5.27602,0.1111,2.3889,2.5000,2.2222,0.7222,0.0556,11.3889,"Combo G",11.8375
"Landin Hacker",Bellarmine,ASun,28,43.1,112.3,13.3,60.7,62.22,0.3,8.8,9.2,15,15,20,0.75,19,29,0.655,29,74,0.392,1.3,0.9,19.4,Jr,6-0,1,0.562232,98.852,3.8,2025,75479,"Greenwood, IN",,1.58814188,11,15,8,14,0.7333,0.5714,0,0,,,124.445,126.955,0.298948,64.6519,-4.88254,-0.723525,-4.15902,-5.40619,17.8000,-1.93337,-3.47282,0.0667,1.3000,1.3667,0.9000,0.3667,0.1667,5.4667,"Combo G",8.71907
"Jayden Brown","Central Connecticut",NEC,30,69.4,102.1,20.3,50.4,52.2,5.9,14.4,8.3,14.6,38,58,0.655,87,170,0.512,28,86,0.326,4,1,22.7,Sr,6-8,15,0.761598,97.6833,3.2,2025,75480,"Providence, RI",,0.90698020,62,104,25,66,0.5962,0.3788,10,12,0.8333,,97.2322,103.262,2.74776,146.357,-1.87644,-2.73283,0.856387,-2.54316,27.3125,-2.49913,-0.0440269,1.2188,3.5312,4.7500,1.2188,0.4375,0.8750,10.0625,"Stretch 4",6.23354
"Guy Ragland Jr.",Cornell,Ivy,27,60,118.5,22.2,62.5,64.06,5.8,19.9,21.4,19,34,45,0.756,56,93,0.602,51,119,0.429,1,2.2,21.2,Sr,6-8,21,2.5193,120.025,3.4,2025,75481,"West Hartford, CT",,1.70001740,50,78,6,15,0.6410,0.4000,4,4,1.0000,,106.633,108.345,1.9519,132.373,4.1061,3.95857,0.147535,4.38396,23.1483,4.12408,0.25988,1.0690,4.2759,5.3448,2.9310,1.0000,0.2759,10.6552,"Stretch 4",10.2189
"Angelo Brizzi",Longwood,BSth,29,54.2,97.2,17.4,50.3,52.93,4.5,13,10.6,23.7,29,41,0.707,37,83,0.446,29,77,0.377,1.2,4,25.6,So,6-3,14,0.0638744,90.6285,4.4,2025,75482,"Warrenton, VA",72.4,0.93746670,32,68,5,15,0.4706,0.3333,4,5,0.8000,,104.673,105.618,1.96743,130.642,0.306388,-1.22637,1.53276,-0.667794,21.6750,-2.05243,1.38463,0.7500,2.5000,3.2500,1.4062,1.5000,0.1875,6.8438,"Combo G",6.92044
"Sam Alamutu",Vermont,AE,31,60.9,94.2,18.3,45.5,46.07,8.7,23.7,19,22.2,15,30,0.5,73,143,0.51,2,24,0.083,2.3,1.6,18,Jr,6-5,2,-0.0426968,89.2737,2.2,2025,75484,"Ajax, Canada",,1.30353565,61,120,12,23,0.5083,0.5217,6,6,1.0000,,98.9581,102.631,2.46206,145.956,-1.11435,-3.4775,2.36314,-1.81928,24.3455,-2.66485,0.845578,1.7576,4.7879,6.5455,2.2121,0.6970,0.4848,5.6364,PF/C,1.98929
"Chase Courbat","Northern Iowa",MVC,12,1.2,145.9,11.1,75,75,0,8.1,0,0,0,0,0,3,4,0.75,0,0,0,0,0,0,Jr,6-9,20,0.161232,127.2,0,2025,75486,"Cedar Falls, IA",,0.00000000,2,3,1,1,0.6667,1.0000,0,0,,,111.258,110.738,0.0906587,1.77232,-4.98854,-1.0733,-3.91523,-0.381803,1.7000,1.2264,-1.6082,0.2308,0.1538,0.3846,0.0000,0.0000,0.0000,0.7692,"Wing F",0
"Michael Duax","Florida Gulf Coast",ASun,33,57.5,111.9,18.2,50.5,53.78,7.4,15.7,12.4,14.1,46,66,0.697,85,160,0.531,7,29,0.241,1.5,2.9,34.9,So,6-6,10,1.28916,105.934,5.2,2025,75487,"Dubuque, IA",,1.65618354,78,130,7,30,0.6000,0.2333,7,7,1.0000,,103.513,105.233,2.11839,148.81,1.38666,0.0326127,1.35405,0.104852,22.7824,-1.60939,1.71424,1.3824,3.1176,4.5000,1.5588,1.0882,0.2647,7.0588,"Wing G",2.33182
"Landon Wolf","Illinois St.",MVC,35,52.2,116.1,14.7,53.9,55.38,5.1,12.7,6,7.3,22,32,0.688,42,73,0.575,36,105,0.343,0.7,1.9,18,So,6-5,4,1.27248,107.342,3.5,2025,75488,"Cedar Falls, IA",0.2,1.85703254,28,43,14,30,0.6512,0.4667,2,3,0.6667,,109.894,109.213,1.63495,121.259,0.770224,1.51155,-0.741329,0.505739,20.8917,0.718656,-0.212917,0.8333,2.1111,2.9444,0.7222,0.6667,0.1111,6.3333,"Wing G",8.69805
"Ja'Sean Jackson",Lamar,Slnd,30,68.9,100.1,24.7,45.5,50.14,1.8,8.4,26.6,20.4,73,97,0.753,71,168,0.423,41,123,0.333,0.6,2.4,33.3,Sr,6-0,11,1.49308,105.389,2.8,2025,75492,"San Antonio, TX",,1.73241922,38,78,33,90,0.4872,0.3667,0,0,,,104.39,105.505,2.51312,128.566,-1.54219,-0.363913,-1.17828,-0.357172,27.8515,-0.45932,0.102148,0.4848,2.2727,2.7576,3.7273,1.2121,0.1212,11.7273,"Scoring PG",8.97618
"Cameron Jernigan","Chicago St.",NEC,16,21.6,80.2,22.3,47,47.51,6.5,20.8,3.4,23.3,13,27,0.481,32,68,0.471,5,16,0.313,5.8,1.9,32.1,Sr,6-7,5,-0.457509,82.2072,6.6,2025,75494,"Gary, IN",,0.16000000,27,46,5,22,0.5870,0.2273,11,13,0.8462,,109.135,107.991,1.43733,55.8781,-9.05727,-7.82662,-1.23065,-7.01027,17.4125,-5.98822,-1.02205,1.0625,3.0000,4.0625,0.2500,0.5625,0.8750,5.7500,PF/C,3.32329
"Wade Taylor IV","Texas A&M",SEC,30,66.8,110.8,26.9,44.8,52.02,0.6,10.8,29.5,18.4,129,149,0.866,64,158,0.405,71,223,0.318,0.4,2.5,39.1,Sr,6-0,4,4.07155,128.558,3.3,2025,75501,"Dallas, TX",77.4,1.67530300,36,72,28,86,0.5000,0.3256,0,0,,,103.014,95.4136,3.81819,157.536,5.66276,4.7135,0.949256,7.00311,30.5100,4.24596,2.75715,0.1667,2.8333,3.0000,4.3000,1.3000,0.1000,15.6667,"Scoring PG",14.2785
"EJ Farmer","Youngstown St.",Horz,22,49.5,108.2,24.7,46.1,52.31,4.6,10.8,7.7,9.1,83,100,0.83,75,150,0.5,32,117,0.274,1,1.6,37.5,Sr,6-5,3,1.99381,109.808,1.8,2025,75504,"Cleveland, OH",,1.03706667,55,101,20,49,0.5446,0.4082,4,4,1.0000,,106.321,107.921,2.37496,100.251,-2.6202,-0.0182363,-2.60196,0.207006,28.3042,1.66767,-1.46067,1.3750,2.7500,4.1250,1.1667,0.8333,0.2917,15.0833,"Wing G",10.498
"Kooper Jacobi","Eastern Illinois",OVC,28,85.3,110.4,18.4,47.8,50.02,8.8,21.5,12.6,8.7,44,65,0.677,94,200,0.47,30,91,0.33,1.5,1.9,22.3,Jr,6-6,40,1.92812,106.064,3.2,2025,75509,"Sellersburg, IN",,1.96672525,60,115,34,85,0.5217,0.4000,8,10,0.8000,,102.35,106.036,3.04788,185.272,1.43818,0.517161,0.921022,0.859053,33.5032,1.07909,-0.220041,2.8387,6.0968,8.9355,1.9032,1.0968,0.4516,11.8065,"Wing F",5.63291
"Myles Rice",Indiana,B10,32,68.3,98,21.6,46.1,51.47,1.9,9.5,18.2,21.1,72,88,0.818,85,189,0.45,27,83,0.325,0.4,2.1,32.4,So,6-3,1,1.50395,105.643,3.8,2025,75512,"Columbia, SC",55.0,1.27539193,59,110,26,79,0.5364,0.3291,1,1,1.0000,,106.095,98.6957,3.13502,146.505,1.1851,-0.205755,1.39086,0.38123,27.4281,-1.31672,1.69795,0.4375,2.3125,2.7500,2.7500,1.0000,0.0938,10.0938,"Combo G",5.46342
"RJ Kennah","Wake Forest",ACC,2,0.2,0,21.1,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,Sr,6-5,40,-0.437689,-0.317459,0,2025,75515,"Parker, CO",,0.00000000,,,,,,,,,,,113.585,119.645,0.0589457,0.253244,-22.5823,-22.9327,0.350411,-31.365,1.4000,-21.4799,-9.88509,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,PF/C,0
"Brian Myles","Nicholls St.",Slnd,3,3.8,128,23.1,66.7,65.33,11.3,14.1,10.5,10.9,2,4,0.5,6,10,0.6,4,8,0.5,2.4,1.3,22.2,Sr,6-8,6,2.63096,138.907,6,2025,75517,"Shreveport, LA",,2.00000000,6,10,0,0,0.6000,,0,0,,,105.586,103.873,1.49447,7.78181,4.53457,5.78134,-1.24677,8.99213,15.5250,7.57873,1.4134,1.2500,2.2500,3.5000,1.0000,0.2500,0.2500,7.5000,"Stretch 4",10.1669
"Kyle Braun",Pepperdine,WCC,13,5.4,68.6,15.2,26.2,31.22,1.5,9.3,2.3,10.4,3,3,1,1,4,0.25,3,17,0.176,0,3.2,14.3,Jr,6-3,15,-0.455159,66.484,3.8,2025,75521,"Los Angeles, CA",,0.50000000,0,2,3,10,0.0000,0.3000,0,0,,,111.131,106.459,0.494717,12.9096,-6.68937,-4.6585,-2.03088,-7.27244,5.6308,-6.96339,-0.309049,0.0769,0.4615,0.5385,0.0769,0.3077,0.0000,1.0769,"Combo G",13.4089
"Wyatt Fricks",Marshall,SB,29,28.4,101.1,19.9,51.8,52.34,7.6,11.6,6.6,17.3,18,34,0.529,34,55,0.618,15,54,0.278,5.4,2.1,31.2,Sr,6-9,2,0.360007,98.3391,4.6,2025,75522,"Winder, GA",,0.60870733,31,45,3,10,0.6889,0.3000,15,16,0.9375,,103.817,105.103,1.12191,65.2539,-0.369378,-1.17243,0.803055,-0.139082,12.6065,-0.628939,0.489857,0.9032,1.4839,2.3871,0.4516,0.5161,0.6452,4.9677,"Stretch 4",8.80216
